id,class
17598,15
17599,15
17600,15
17601,15
17602,15
17603,15
17604,15
17605,15
17606,15
17607,15
17608,15
17609,15
17610,15
17611,15
17612,15
17613,15
17614,15
17615,15
17616,15
17617,15
17618,15
17619,15
17620,15
17621,15
17622,15
17623,15
17624,15
17625,15
17626,15
17627,15
17628,15
17629,15
17630,15
17631,15
17632,15
17633,15
17634,15
17635,15
17636,15
17637,15
17638,15
17639,15
17640,15
17641,15
17642,15
17643,15
17644,15
17645,15
17646,15
17647,15
17648,15
17649,15
17650,15
17651,15
17652,15
17653,15
17654,15
17655,15
17656,15
17657,15
17658,15
17659,15
17660,15
17661,15
17662,15
17663,15
17664,15
17665,15
17666,15
17667,15
17668,15
17669,15
17670,15
17671,15
17672,15
17673,15
17674,15
17675,15
17676,15
17677,15
17678,15
17679,15
17680,15
17681,15
17682,15
17683,15
17684,15
17685,0
17686,15
17687,15
17688,15
17689,15
17690,15
17691,15
17692,15
17693,15
17694,15
17695,15
17696,15
17697,15
17698,15
17699,15
17700,15
17701,15
17702,15
17703,15
17704,15
17705,15
17706,15
17707,15
17708,15
17709,15
17710,15
17711,15
17712,15
17713,15
17714,15
17715,15
17716,15
17717,15
17718,15
17719,15
17720,15
17721,15
17722,15
17723,15
17724,15
17725,0
17726,15
17727,15
17728,15
17729,15
17730,15
17731,15
17732,15
17733,15
17734,15
17735,15
17736,15
17737,15
17738,15
17739,15
17740,15
17741,15
17742,15
17743,15
17744,15
17745,15
17746,15
17747,15
17748,15
17749,15
17750,15
17751,15
17752,15
17753,15
17754,15
17755,15
17756,15
17757,15
17758,15
17759,15
17760,15
17761,15
17762,15
17763,15
17764,15
17765,15
17766,15
17767,15
17768,15
17769,15
17770,15
17771,15
17772,15
17773,15
17774,15
17775,15
17776,15
17777,15
17778,0
17779,15
17780,15
17781,15
17782,15
17783,15
17784,15
17785,15
17786,15
17787,15
17788,15
17789,15
17790,15
17791,15
17792,15
17793,15
17794,15
17795,15
17796,15
17797,15
17798,0
17799,15
17800,15
17801,15
17802,15
17803,15
17804,15
17805,15
17806,15
17807,15
17808,15
17809,15
17810,15
17811,15
17812,15
17813,15
17814,0
17815,15
17816,15
17817,15
17818,15
17819,15
17820,15
17821,15
17822,15
17823,15
17824,15
17825,15
17826,15
17827,15
17828,15
17829,15
17830,15
17831,15
17832,15
17833,15
17834,15
17835,15
17836,15
17837,15
17838,15
17839,15
17840,15
17841,15
17842,15
17843,15
17844,15
17845,15
17846,15
17847,15
17848,15
17849,15
17850,15
17851,15
17852,15
17853,15
17854,15
17855,15
17856,15
17857,15
17858,15
17859,15
17860,15
17861,15
17862,15
17863,15
17864,15
17865,15
17866,15
17867,15
17868,15
17869,15
17870,15
17871,15
17872,15
17873,15
17874,15
17875,15
17876,15
17877,15
17878,15
17879,15
17880,15
17881,15
17882,15
17883,15
17884,15
17885,12
17886,15
17887,15
17888,15
17889,15
17890,15
17891,15
17892,15
17893,15
17894,15
17895,0
17896,15
17897,15
17898,15
17899,15
17900,15
17901,15
17902,15
17903,15
17904,15
17905,15
17906,15
17907,15
17908,15
17909,15
17910,15
17911,15
17912,15
17913,15
17914,15
17915,15
17916,15
17917,15
17918,15
17919,15
17920,15
17921,15
17922,15
17923,15
17924,15
17925,15
17926,15
17927,15
17928,15
17929,15
17930,15
17931,15
17932,15
17933,15
17934,15
17935,15
17936,15
17937,15
17938,15
17939,15
17940,15
17941,15
17942,15
17943,15
17944,15
17945,15
17946,15
17947,15
17948,15
17949,15
17950,15
17951,15
17952,15
17953,15
17954,15
17955,15
17956,15
17957,15
17958,15
17959,15
17960,15
17961,15
17962,15
17963,15
17964,15
17965,15
17966,15
17967,15
17968,15
17969,15
17970,15
17971,15
17972,15
17973,15
17974,15
17975,15
17976,15
17977,15
17978,15
17979,15
17980,15
17981,15
17982,15
17983,15
17984,15
17985,15
17986,15
17987,15
17988,15
17989,15
17990,15
17991,15
17992,15
17993,15
17994,15
17995,15
17996,15
17997,15
17998,15
17999,15
18000,15
18001,15
18002,15
18003,15
18004,15
18005,15
18006,15
18007,15
18008,15
18009,15
18010,15
18011,15
18012,15
18013,15
18014,15
18015,15
18016,15
18017,15
18018,15
18019,15
18020,15
18021,15
18022,15
18023,15
18024,15
18025,15
18026,15
18027,15
18028,15
18029,15
18030,15
18031,15
18032,15
18033,15
18034,15
18035,15
18036,15
18037,15
18038,15
18039,15
18040,12
18041,15
18042,15
18043,15
18044,15
18045,15
18046,15
18047,15
18048,15
18049,15
18050,15
18051,15
18052,15
18053,15
18054,15
18055,15
18056,15
18057,15
18058,15
18059,15
18060,15
18061,15
18062,15
18063,15
18064,15
18065,0
18066,15
18067,15
18068,15
18069,15
18070,15
18071,15
18072,15
18073,15
18074,15
18075,15
18076,15
18077,15
18078,15
18079,15
18080,15
18081,15
18082,15
18083,15
18084,15
18085,15
18086,15
18087,15
18088,15
18089,0
18090,15
18091,15
18092,15
18093,15
18094,15
18095,15
18096,15
18097,15
18098,15
18099,15
18100,15
18101,15
18102,15
18103,15
18104,15
18105,15
18106,15
18107,15
18108,15
18109,15
18110,15
18111,15
18112,15
18113,15
18114,15
18115,15
18116,15
18117,15
18118,15
18119,15
18120,15
18121,15
18122,15
18123,15
18124,15
18125,15
18126,15
18127,15
18128,15
18129,15
18130,15
18131,15
18132,15
18133,15
18134,15
18135,0
18136,15
18137,15
18138,15
18139,15
18140,15
18141,15
18142,15
18143,15
18144,15
18145,15
18146,15
18147,15
18148,15
18149,15
18150,15
18151,15
18152,15
18153,15
18154,15
18155,15
18156,15
18157,15
18158,15
18159,15
18160,15
18161,15
18162,15
18163,15
18164,15
18165,15
18166,15
18167,15
18168,15
18169,15
18170,15
18171,15
18172,15
18173,15
18174,15
18175,15
18176,15
18177,15
18178,15
18179,15
18180,15
18181,15
18182,15
18183,15
18184,15
18185,15
18186,15
18187,0
18188,15
18189,15
18190,15
18191,15
18192,15
18193,15
18194,15
18195,0
18196,15
18197,15
18198,15
18199,15
18200,15
18201,15
18202,15
18203,15
18204,15
18205,15
18206,15
18207,15
18208,15
18209,15
18210,15
18211,15
18212,15
18213,15
18214,15
18215,15
18216,15
18217,15
18218,15
18219,15
18220,15
18221,15
18222,15
18223,15
18224,15
18225,15
18226,15
18227,15
18228,15
18229,15
18230,15
18231,15
18232,15
18233,15
18234,15
18235,0
18236,15
18237,15
18238,15
18239,15
18240,15
18241,15
18242,15
18243,15
18244,15
18245,15
18246,15
18247,15
18248,15
18249,15
18250,15
18251,15
18252,15
18253,15
18254,15
18255,15
18256,15
18257,15
18258,15
18259,15
18260,15
18261,15
18262,15
18263,0
18264,15
18265,15
18266,15
18267,15
18268,15
18269,15
18270,15
18271,15
18272,15
18273,15
18274,15
18275,15
18276,15
18277,15
18278,15
18279,15
18280,15
18281,15
18282,15
18283,15
18284,15
18285,0
18286,15
18287,15
18288,15
18289,15
18290,15
18291,15
18292,15
18293,15
18294,15
18295,15
18296,15
18297,15
18298,15
18299,15
18300,15
18301,15
18302,15
18303,15
18304,15
18305,15
18306,15
18307,15
18308,15
18309,15
18310,15
18311,0
18312,15
18313,15
18314,15
18315,15
18316,15
18317,15
18318,0
18319,15
18320,15
18321,15
18322,15
18323,15
18324,15
18325,15
18326,15
18327,15
18328,15
18329,15
18330,15
18331,15
18332,15
18333,15
18334,15
18335,15
18336,15
18337,15
18338,15
18339,15
18340,15
18341,15
18342,15
18343,15
18344,15
18345,15
18346,15
18347,15
18348,15
18349,15
18350,15
18351,15
18352,15
18353,15
18354,15
18355,15
18356,15
18357,15
18358,15
18359,15
18360,15
18361,15
18362,15
18363,15
18364,15
18365,15
18366,15
18367,15
18368,15
18369,15
18370,0
18371,15
18372,15
18373,15
18374,15
18375,15
18376,15
18377,15
18378,15
18379,15
18380,15
18381,15
18382,15
18383,15
18384,15
18385,15
18386,15
18387,15
18388,15
18389,15
18390,15
18391,15
18392,15
18393,15
18394,15
18395,0
18396,15
18397,15
18398,15
18399,15
18400,15
18401,15
18402,15
18403,15
18404,15
18405,15
18406,15
18407,15
18408,15
18409,15
18410,15
18411,15
18412,15
18413,15
18414,15
18415,15
18416,15
18417,15
18418,15
18419,15
18420,15
18421,15
18422,15
18423,15
18424,15
18425,15
18426,15
18427,15
18428,15
18429,15
18430,15
18431,15
18432,15
18433,15
18434,15
18435,15
18436,15
18437,15
18438,15
18439,15
18440,15
18441,15
18442,15
18443,15
18444,15
18445,15
18446,15
18447,15
18448,15
18449,15
18450,15
18451,15
18452,15
18453,15
18454,15
18455,15
18456,15
18457,15
18458,15
18459,15
18460,15
18461,15
18462,15
18463,15
18464,15
18465,15
18466,15
18467,15
18468,15
18469,15
18470,15
18471,15
18472,15
18473,15
18474,15
18475,15
18476,15
18477,0
18478,15
18479,15
18480,15
18481,15
18482,15
18483,15
18484,15
18485,15
18486,15
18487,15
18488,15
18489,15
18490,15
18491,15
18492,15
18493,15
18494,15
18495,15
18496,15
18497,15
18498,15
18499,15
18500,15
18501,15
18502,15
18503,15
18504,15
18505,15
18506,15
18507,15
18508,15
18509,15
18510,15
18511,15
18512,15
18513,15
18514,15
18515,15
18516,15
18517,15
18518,15
18519,15
18520,15
18521,15
18522,15
18523,15
18524,15
18525,15
18526,15
18527,15
18528,15
18529,15
18530,15
18531,15
18532,15
18533,15
18534,15
18535,15
18536,15
18537,15
18538,15
18539,15
18540,15
18541,15
18542,15
18543,15
18544,15
18545,15
18546,15
18547,15
18548,15
18549,15
18550,15
18551,15
18552,15
18553,15
18554,15
18555,15
18556,15
18557,15
18558,15
18559,15
18560,15
18561,15
18562,15
18563,15
18564,15
18565,15
18566,15
18567,15
18568,15
18569,15
18570,0
18571,15
18572,15
18573,15
18574,15
18575,15
18576,15
18577,15
18578,15
18579,15
18580,15
18581,15
18582,15
18583,15
18584,15
18585,15
18586,15
18587,15
18588,15
18589,15
18590,15
18591,15
18592,15
18593,15
18594,15
18595,15
18596,15
18597,15
18598,15
18599,15
18600,15
18601,15
18602,15
18603,15
18604,15
18605,15
18606,15
18607,15
18608,15
18609,15
18610,15
18611,15
18612,15
18613,0
18614,15
18615,15
18616,15
18617,15
18618,15
18619,15
18620,15
18621,15
18622,15
18623,15
18624,15
18625,15
18626,15
18627,15
18628,15
18629,15
18630,15
18631,15
18632,15
18633,15
18634,15
18635,15
18636,15
18637,15
18638,15
18639,15
18640,15
18641,15
18642,15
18643,15
18644,15
18645,15
18646,15
18647,15
18648,15
18649,15
18650,15
18651,15
18652,15
18653,15
18654,15
18655,15
18656,15
18657,15
18658,15
18659,15
18660,15
18661,15
18662,15
18663,15
18664,15
18665,15
18666,15
18667,15
18668,15
18669,15
18670,15
18671,15
18672,15
18673,15
18674,15
18675,15
18676,15
18677,15
18678,15
18679,15
18680,15
18681,15
18682,15
18683,15
18684,15
18685,0
18686,15
18687,15
18688,15
18689,15
18690,15
18691,15
18692,15
18693,15
18694,15
18695,15
18696,15
18697,15
18698,15
18699,15
18700,15
18701,15
18702,15
18703,15
18704,15
18705,15
18706,15
18707,15
18708,15
18709,15
18710,15
18711,15
18712,15
18713,15
18714,15
18715,15
18716,15
18717,15
18718,15
18719,15
18720,15
18721,15
18722,15
18723,15
18724,15
18725,15
18726,15
18727,15
18728,15
18729,15
18730,15
18731,15
18732,15
18733,15
18734,15
18735,15
18736,15
18737,15
18738,15
18739,15
18740,15
18741,15
18742,15
18743,15
18744,15
18745,15
18746,15
18747,15
18748,15
18749,15
18750,15
18751,15
18752,15
18753,15
18754,15
18755,15
18756,15
18757,15
18758,15
18759,15
18760,15
18761,15
18762,15
18763,15
18764,15
18765,15
18766,15
18767,15
18768,15
18769,0
18770,15
18771,15
18772,0
18773,15
18774,15
